order date (DateOrders),shipping date (DateOrders),Shipping Mode,Order Region,Order Country,Order State,order_month,actual_delay_days,Days for shipment (scheduled),is_late,Category Name,Late_delivery_risk
2015-04-12 23:30:00,2015-04-15 23:30:00,Standard Class,Caribbean,República Dominicana,Santo Domingo,4,3,4,0,Camping & Hiking,0
2015-01-13 13:17:00,2015-01-15 13:17:00,Standard Class,Caribbean,República Dominicana,Santiago de Chile,1,2,4,0,Fishing,0
2017-03-22 02:32:00,2017-03-28 02:32:00,Standard Class,Central America,México,Baja California,3,6,4,1,Camping & Hiking,1
2017-01-19 01:13:00,2017-01-24 01:13:00,Standard Class,Central America,Panamá,Panamá,1,5,4,1,Camping & Hiking,1
2015-05-01 06:29:00,2015-05-07 06:29:00,Standard Class,Central America,México,Sinaloa,5,6,4,1,Fishing,1
2015-04-08 20:21:00,2015-04-13 20:21:00,Standard Class,Central America,Honduras,Cortés,4,5,4,1,Fishing,1
2015-03-13 16:32:00,2015-03-16 16:32:00,Standard Class,Central America,Nicaragua,Managua,3,3,4,0,Fishing,0
2015-02-27 10:15:00,2015-03-05 10:15:00,Standard Class,Central America,México,Chihuahua,2,6,4,1,Fishing,1
2015-05-21 02:36:00,2015-05-26 02:36:00,Standard Class,Central America,Guatemala,Guatemala,5,5,4,1,Fishing,1
2015-03-10 08:18:00,2015-03-14 08:18:00,Standard Class,Central America,México,Jalisco,3,4,4,0,Fishing,0
2015-04-09 19:07:00,2015-04-14 19:07:00,Standard Class,Central America,Honduras,Cortés,4,5,4,1,Fishing,1
2015-01-11 17:30:00,2015-01-13 17:30:00,Standard Class,Central America,México,Guanajuato,1,2,4,0,Fishing,0
2015-02-15 07:07:00,2015-02-20 07:07:00,Standard Class,Central America,Nicaragua,Chinandega,2,5,4,1,Fishing,1
2015-01-10 01:12:00,2015-01-12 01:12:00,Standard Class,Central America,Guatemala,Guatemala,1,2,4,0,Fishing,0
2015-03-19 04:37:00,2015-03-24 04:37:00,Standard Class,Central America,El Salvador,La Libertad,3,5,4,1,Fishing,1
2017-04-19 19:19:00,2017-04-21 19:19:00,Standard Class,South America,Brasil,Pernambuco,4,2,4,0,Camping & Hiking,0
2017-04-04 16:42:00,2017-04-06 16:42:00,Standard Class,South America,Colombia,Bogotá,4,2,4,0,Camping & Hiking,0
2017-02-03 02:26:00,2017-02-09 02:26:00,Standard Class,South America,Brasil,Marañón,2,6,4,1,Camping & Hiking,1
2015-05-20 04:53:00,2015-05-23 04:53:00,Standard Class,South America,Colombia,Norte de Santander,5,3,4,0,Camping & Hiking,0
2015-04-27 19:06:00,2015-04-30 19:06:00,Standard Class,South America,Chile,O'Higgins,4,3,4,0,Camping & Hiking,0
2015-01-27 02:03:00,2015-01-31 02:03:00,Standard Class,South America,Brasil,Bahía,1,4,4,0,Camping & Hiking,0
2015-01-04 16:17:00,2015-01-08 16:17:00,Standard Class,South America,Argentina,Buenos Aires,1,4,4,0,Camping & Hiking,0
2017-02-10 21:10:00,2017-02-14 21:10:00,Standard Class,South America,Brasil,São Paulo,2,4,4,0,Camping & Hiking,0
2015-02-10 03:05:00,2015-02-16 03:05:00,Standard Class,South America,Argentina,Chaco,2,6,4,1,Camping & Hiking,1
2017-01-31 22:14:00,2017-02-02 22:14:00,Standard Class,South America,Chile,Santiago de Chile,1,2,4,0,Camping & Hiking,0
2017-02-09 09:47:00,2017-02-12 09:47:00,Standard Class,Caribbean,República Dominicana,Santo Domingo,2,3,4,0,Camping & Hiking,0
2017-04-27 02:08:00,2017-05-03 02:08:00,Standard Class,Central America,México,Distrito Federal,4,6,4,1,Camping & Hiking,1
2017-02-22 04:20:00,2017-02-25 04:20:00,Standard Class,Central America,México,Distrito Federal,2,3,4,0,Camping & Hiking,0
2015-03-10 08:18:00,2015-03-14 08:18:00,Standard Class,Central America,México,Jalisco,3,4,4,0,Camping & Hiking,0
2017-04-10 08:38:00,2017-04-15 08:38:00,Standard Class,Central America,México,Veracruz,4,5,4,1,Camping & Hiking,1
2015-05-01 06:29:00,2015-05-07 06:29:00,Standard Class,Central America,México,Sinaloa,5,6,4,1,Fishing,1
2015-04-16 03:52:00,2015-04-22 03:52:00,Standard Class,Central America,Guatemala,Huehuetenango,4,6,4,1,Fishing,1
2015-04-08 20:21:00,2015-04-13 20:21:00,Standard Class,Central America,Honduras,Cortés,4,5,4,1,Fishing,1
2015-04-19 12:48:00,2015-04-21 12:48:00,Standard Class,Central America,Honduras,Francisco Morazán,4,2,4,0,Fishing,0
2015-04-09 19:07:00,2015-04-14 19:07:00,Standard Class,Central America,Honduras,Cortés,4,5,4,1,Fishing,1
2015-04-20 06:19:00,2015-04-22 06:19:00,Standard Class,Central America,México,Quintana Roo,4,2,4,0,Fishing,0
2015-03-16 00:35:00,2015-03-19 00:35:00,Standard Class,Central America,El Salvador,San Salvador,3,3,4,0,Fishing,0
2015-02-08 14:18:00,2015-02-14 14:18:00,Standard Class,Central America,El Salvador,San Salvador,2,6,4,1,Fishing,1
2015-05-28 22:02:00,2015-06-02 22:02:00,Standard Class,South America,Brasil,Santa Catarina,5,5,4,1,Camping & Hiking,1
2015-01-12 12:04:00,2015-01-17 12:04:00,Standard Class,South America,Bolivia,Potosí,1,5,4,1,Camping & Hiking,1
2015-03-05 02:32:00,2015-03-10 02:32:00,Standard Class,South America,Argentina,Santa Fe,3,5,4,1,Fishing,1
2015-03-01 13:03:00,2015-03-07 13:03:00,Standard Class,South America,Perú,Lima (ciudad),3,6,4,1,Fishing,1
2015-02-12 14:39:00,2015-02-18 14:39:00,Standard Class,Caribbean,Cuba,Ciego de Ávila,2,6,4,1,Camping & Hiking,1
2017-02-20 21:51:00,2017-02-26 21:51:00,Standard Class,Caribbean,República Dominicana,Duarte,2,6,4,1,Camping & Hiking,1
2015-03-10 08:18:00,2015-03-14 08:18:00,Standard Class,Central America,México,Jalisco,3,4,4,0,Camping & Hiking,0
2017-02-28 05:43:00,2017-03-03 05:43:00,Standard Class,Central America,México,Veracruz,2,3,4,0,Camping & Hiking,0
2015-02-01 10:38:00,2015-02-07 10:38:00,Standard Class,Central America,Nicaragua,Granada,2,6,4,1,Camping & Hiking,1
2015-05-23 22:34:00,2015-05-27 22:34:00,Standard Class,Central America,Honduras,Atlántida,5,4,4,0,Camping & Hiking,0
2015-05-02 08:24:00,2015-05-07 08:24:00,Standard Class,Central America,Panamá,Panamá,5,5,4,1,Camping & Hiking,1
2015-02-18 07:38:00,2015-02-20 07:38:00,Standard Class,Central America,Honduras,Francisco Morazán,2,2,4,0,Camping & Hiking,0
2015-03-15 17:14:00,2015-03-17 17:14:00,Standard Class,Central America,Nicaragua,Managua,3,2,4,0,Camping & Hiking,0
2017-03-06 19:44:00,2017-03-10 19:44:00,Standard Class,Central America,Nicaragua,Masaya,3,4,4,0,Camping & Hiking,0
2015-04-17 07:12:00,2015-04-21 07:12:00,Standard Class,Central America,México,Chiapas,4,4,4,0,Fishing,0
2015-03-01 12:42:00,2015-03-06 12:42:00,Standard Class,Central America,México,Coahuila,3,5,4,1,Fishing,1
2015-04-11 17:22:00,2015-04-13 17:22:00,Standard Class,Central America,México,Coahuila,4,2,4,0,Fishing,0
2017-03-16 20:25:00,2017-03-22 20:25:00,Standard Class,South America,Colombia,Norte de Santander,3,6,4,1,Camping & Hiking,1
2017-04-25 15:48:00,2017-04-28 15:48:00,Standard Class,South America,Perú,Lima (ciudad),4,3,4,0,Camping & Hiking,0
2015-05-30 19:56:00,2015-06-05 19:56:00,Standard Class,South America,Brasil,Río de Janeiro,5,6,4,1,Camping & Hiking,1
2017-03-15 09:44:00,2017-03-17 09:44:00,Standard Class,South America,Brasil,Pernambuco,3,2,4,0,Camping & Hiking,0
2015-03-18 05:08:00,2015-03-21 05:08:00,Standard Class,South America,Brasil,Rio Grande do Sul,3,3,4,0,Fishing,0
2015-03-05 02:32:00,2015-03-10 02:32:00,Standard Class,South America,Argentina,Santa Fe,3,5,4,1,Fishing,1
2015-05-11 08:55:00,2015-05-14 08:55:00,Standard Class,South America,Brasil,Minas Gerais,5,3,4,0,Fishing,0
2017-06-10 04:32:00,2017-06-12 04:32:00,Standard Class,Caribbean,Cuba,Camagüey,6,2,4,0,Camping & Hiking,0
2015-04-22 00:22:00,2015-04-24 00:22:00,Standard Class,Caribbean,República Dominicana,Santo Domingo,4,2,4,0,Camping & Hiking,0
2015-01-13 13:17:00,2015-01-15 13:17:00,Standard Class,Caribbean,República Dominicana,Santiago de Chile,1,2,4,0,Camping & Hiking,0
2017-02-26 02:55:00,2017-03-01 02:55:00,Standard Class,Central America,México,México,2,3,4,0,Camping & Hiking,0
2015-04-30 04:54:00,2015-05-03 04:54:00,Standard Class,Central America,Honduras,Francisco Morazán,4,3,4,0,Camping & Hiking,0
2015-05-06 07:00:00,2015-05-11 07:00:00,Standard Class,Central America,México,Puebla,5,5,4,1,Camping & Hiking,1
2017-02-11 22:02:00,2017-02-16 22:02:00,Standard Class,Central America,Honduras,Francisco Morazán,2,5,4,1,Camping & Hiking,1
2017-01-25 00:52:00,2017-01-30 00:52:00,Standard Class,Central America,El Salvador,San Salvador,1,5,4,1,Camping & Hiking,1
2017-04-24 07:55:00,2017-04-26 07:55:00,Standard Class,Central America,Panamá,Panamá,4,2,4,0,Camping & Hiking,0
2015-04-11 14:13:00,2015-04-14 14:13:00,Standard Class,Central America,México,Distrito Federal,4,3,4,0,Camping & Hiking,0
2017-05-29 15:45:00,2017-05-31 15:45:00,Standard Class,Central America,Honduras,Francisco Morazán,5,2,4,0,Camping & Hiking,0
2015-02-24 17:47:00,2015-02-26 17:47:00,Standard Class,Central America,México,Puebla,2,2,4,0,Fishing,0
2015-01-12 04:00:00,2015-01-14 04:00:00,Standard Class,Central America,Nicaragua,León,1,2,4,0,Fishing,0
2015-04-22 11:13:00,2015-04-25 11:13:00,Standard Class,Central America,México,Sonora,4,3,4,0,Fishing,0
2015-03-10 02:42:00,2015-03-13 02:42:00,Standard Class,Central America,México,Distrito Federal,3,3,4,0,Fishing,0
2015-01-05 17:09:00,2015-01-10 17:09:00,Standard Class,Central America,México,Veracruz,1,5,4,1,Fishing,1
2015-02-18 01:41:00,2015-02-23 01:41:00,Standard Class,Central America,México,Nuevo León,2,5,4,1,Fishing,1
2015-04-26 15:04:00,2015-04-29 15:04:00,Standard Class,Central America,México,Veracruz,4,3,4,0,Fishing,0
2015-04-17 02:18:00,2015-04-22 02:18:00,Standard Class,Central America,El Salvador,San Salvador,4,5,4,1,Fishing,1
2015-05-02 23:28:00,2015-05-05 23:28:00,Standard Class,Central America,México,Guerrero,5,3,4,0,Fishing,0
2015-03-14 05:30:00,2015-03-19 05:30:00,Standard Class,South America,Brasil,São Paulo,3,5,4,1,Camping & Hiking,1
2015-03-18 14:57:00,2015-03-24 14:57:00,Standard Class,South America,Colombia,Caldas,3,6,4,1,Camping & Hiking,1
2015-05-11 08:55:00,2015-05-14 08:55:00,Standard Class,South America,Brasil,Minas Gerais,5,3,4,0,Fishing,0
2015-02-03 02:34:00,2015-02-08 02:34:00,Standard Class,South America,Brasil,São Paulo,2,5,4,1,Fishing,1
2017-03-05 17:27:00,2017-03-09 17:27:00,Standard Class,Caribbean,Guadalupe,Guadalupe,3,4,4,0,Camping & Hiking,0
2017-01-22 07:42:00,2017-01-26 07:42:00,Standard Class,Caribbean,Cuba,Villa Clara,1,4,4,0,Camping & Hiking,0
2015-01-03 15:24:00,2015-01-06 15:24:00,Standard Class,Caribbean,Cuba,Santiago de Cuba,1,3,4,0,Fishing,0
2015-01-21 19:35:00,2015-01-24 19:35:00,Standard Class,Caribbean,Haití,Ouest,1,3,4,0,Fishing,0
2017-05-24 01:55:00,2017-05-29 01:55:00,Standard Class,Central America,Nicaragua,Managua,5,5,4,1,Camping & Hiking,1
2017-04-28 01:36:00,2017-05-01 01:36:00,Standard Class,Central America,México,Tabasco,4,3,4,0,Camping & Hiking,0
2017-01-25 00:31:00,2017-01-29 00:31:00,Standard Class,Central America,Honduras,Francisco Morazán,1,4,4,0,Camping & Hiking,0
2015-04-09 16:40:00,2015-04-12 16:40:00,Standard Class,Central America,Guatemala,Guatemala,4,3,4,0,Camping & Hiking,0
2015-01-18 22:34:00,2015-01-24 22:34:00,Standard Class,Central America,Honduras,Cortés,1,6,4,1,Camping & Hiking,1
2015-01-14 12:25:00,2015-01-17 12:25:00,Standard Class,Central America,Guatemala,Guatemala,1,3,4,0,Camping & Hiking,0
2015-02-24 17:47:00,2015-02-26 17:47:00,Standard Class,Central America,México,Puebla,2,2,4,0,Fishing,0
2015-04-22 11:13:00,2015-04-25 11:13:00,Standard Class,Central America,México,Sonora,4,3,4,0,Fishing,0
2015-04-26 15:04:00,2015-04-29 15:04:00,Standard Class,Central America,México,Veracruz,4,3,4,0,Fishing,0
2015-05-19 19:25:00,2015-05-25 19:25:00,Standard Class,Central America,El Salvador,San Salvador,5,6,4,1,Fishing,1
2015-02-14 03:05:00,2015-02-19 03:05:00,Standard Class,Central America,Panamá,Chiriquí,2,5,4,1,Fishing,1
2015-03-17 04:16:00,2015-03-19 04:16:00,Standard Class,Central America,México,Jalisco,3,2,4,0,Fishing,0
2015-02-28 03:46:00,2015-03-06 03:46:00,Standard Class,South America,Brasil,São Paulo,2,6,4,1,Camping & Hiking,1
2015-01-29 10:28:00,2015-02-03 10:28:00,Standard Class,South America,Brasil,São Paulo,1,5,4,1,Camping & Hiking,1
2015-03-25 19:19:00,2015-03-28 19:19:00,Standard Class,South America,Brasil,São Paulo,3,3,4,0,Camping & Hiking,0
2017-05-20 02:59:00,2017-05-24 02:59:00,Standard Class,South America,Brasil,Bahía,5,4,4,0,Camping & Hiking,0
2015-05-28 09:46:00,2015-06-02 09:46:00,Standard Class,South America,Brasil,Pernambuco,5,5,4,1,Camping & Hiking,1
2015-05-11 08:34:00,2015-05-13 08:34:00,Standard Class,South America,Brasil,Minas Gerais,5,2,4,0,Fishing,0
2015-03-05 01:50:00,2015-03-08 01:50:00,Standard Class,South America,Colombia,Cesar,3,3,4,0,Fishing,0
2015-01-21 03:49:00,2015-01-24 03:49:00,Standard Class,South America,Brasil,São Paulo,1,3,4,0,Fishing,0
2015-01-01 04:54:00,2015-01-07 04:54:00,Standard Class,South America,Brasil,Distrito Federal,1,6,4,1,Fishing,1
2015-01-03 02:48:00,2015-01-05 02:48:00,Standard Class,Caribbean,República Dominicana,Santo Domingo,1,2,4,0,Camping & Hiking,0
2017-05-29 12:57:00,2017-06-02 12:57:00,Standard Class,Central America,Panamá,Colón,5,4,4,0,Camping & Hiking,0
2017-04-25 08:48:00,2017-04-28 08:48:00,Standard Class,Central America,El Salvador,San Salvador,4,3,4,0,Camping & Hiking,0
2015-01-28 02:35:00,2015-02-01 02:35:00,Standard Class,Central America,México,Jalisco,1,4,4,0,Camping & Hiking,0
2017-06-08 11:32:00,2017-06-13 11:32:00,Standard Class,Central America,Honduras,Francisco Morazán,6,5,4,1,Camping & Hiking,1
2015-04-17 18:04:00,2015-04-22 18:04:00,Standard Class,Central America,Honduras,Francisco Morazán,4,5,4,1,Camping & Hiking,1
2015-03-31 19:19:00,2015-04-04 19:19:00,Standard Class,Central America,México,Chiapas,3,4,4,0,Camping & Hiking,0
2017-03-19 10:04:00,2017-03-21 10:04:00,Standard Class,Central America,México,Sinaloa,3,2,4,0,Camping & Hiking,0
2015-02-15 07:07:00,2015-02-20 07:07:00,Standard Class,Central America,Nicaragua,Chinandega,2,5,4,1,Camping & Hiking,1
2017-05-25 14:21:00,2017-05-29 14:21:00,Standard Class,Central America,México,Puebla,5,4,4,0,Camping & Hiking,0
2017-03-13 03:46:00,2017-03-16 03:46:00,Standard Class,Central America,México,Distrito Federal,3,3,4,0,Camping & Hiking,0
2015-01-26 10:39:00,2015-01-31 10:39:00,Standard Class,Central America,Honduras,Cortés,1,5,4,1,Fishing,1
2015-04-02 16:09:00,2015-04-04 16:09:00,Standard Class,Central America,México,Guanajuato,4,2,4,0,Fishing,0
2015-03-23 05:40:00,2015-03-25 05:40:00,Standard Class,Central America,México,Tamaulipas,3,2,4,0,Fishing,0
2017-04-23 16:09:00,2017-04-25 16:09:00,Standard Class,Central America,México,México,4,2,4,0,Hunting & Shooting,0
2015-02-16 22:42:00,2015-02-19 22:42:00,Standard Class,South America,Perú,Loreto,2,3,4,0,Camping & Hiking,0
2015-01-29 10:28:00,2015-02-03 10:28:00,Standard Class,South America,Brasil,São Paulo,1,5,4,1,Camping & Hiking,1
2015-03-29 14:46:00,2015-04-02 14:46:00,Standard Class,South America,Colombia,Bolívar,3,4,4,0,Camping & Hiking,0
2015-04-27 06:50:00,2015-04-30 06:50:00,Standard Class,South America,Brasil,Bahía,4,3,4,0,Camping & Hiking,0
2015-05-01 22:57:00,2015-05-04 22:57:00,Standard Class,South America,Perú,Puno,5,3,4,0,Fishing,0
2015-01-21 03:49:00,2015-01-24 03:49:00,Standard Class,South America,Brasil,São Paulo,1,3,4,0,Fishing,0
2015-05-30 13:58:00,2015-06-03 13:58:00,Standard Class,South America,Brasil,Río de Janeiro,5,4,4,0,Fishing,0
2017-05-27 22:04:00,2017-05-30 22:04:00,Standard Class,South America,Argentina,Buenos Aires,5,3,4,0,Hunting & Shooting,0
2015-04-17 17:22:00,2015-04-20 17:22:00,Standard Class,Caribbean,Cuba,Isla de la Juventud,4,3,4,0,Camping & Hiking,0
2017-01-31 14:10:00,2017-02-04 14:10:00,Standard Class,Caribbean,Cuba,Villa Clara,1,4,4,0,Camping & Hiking,0
2015-05-06 02:27:00,2015-05-08 02:27:00,Standard Class,Caribbean,República Dominicana,Santo Domingo,5,2,4,0,Camping & Hiking,0
2015-03-01 10:15:00,2015-03-04 10:15:00,Standard Class,Caribbean,República Dominicana,Santo Domingo,3,3,4,0,Camping & Hiking,0
2015-03-02 11:07:00,2015-03-06 11:07:00,Standard Class,Caribbean,República Dominicana,Santo Domingo,3,4,4,0,Camping & Hiking,0
2015-02-20 14:17:00,2015-02-23 14:17:00,Standard Class,Caribbean,República Dominicana,Espaillat,2,3,4,0,Fishing,0
2017-02-24 15:32:00,2017-02-26 15:32:00,Standard Class,Central America,Nicaragua,Managua,2,2,4,0,Camping & Hiking,0
2017-02-25 17:07:00,2017-03-02 17:07:00,Standard Class,Central America,México,Distrito Federal,2,5,4,1,Camping & Hiking,1
2015-04-01 14:56:00,2015-04-06 14:56:00,Standard Class,Central America,El Salvador,San Salvador,4,5,4,1,Camping & Hiking,1
2017-06-04 14:00:00,2017-06-07 14:00:00,Standard Class,Central America,México,Sinaloa,6,3,4,0,Camping & Hiking,0
2015-03-23 12:19:00,2015-03-29 12:19:00,Standard Class,Central America,Honduras,Francisco Morazán,3,6,4,1,Camping & Hiking,1
2017-03-14 23:13:00,2017-03-16 23:13:00,Standard Class,Central America,Honduras,Yoro,3,2,4,0,Camping & Hiking,0
2015-05-19 19:25:00,2015-05-25 19:25:00,Standard Class,Central America,El Salvador,San Salvador,5,6,4,1,Camping & Hiking,1
2015-05-16 23:27:00,2015-05-18 23:27:00,Standard Class,Central America,México,Distrito Federal,5,2,4,0,Camping & Hiking,0
2017-06-02 23:06:00,2017-06-04 23:06:00,Standard Class,Central America,Honduras,Cortés,6,2,4,0,Camping & Hiking,0
2015-02-17 20:46:00,2015-02-23 20:46:00,Standard Class,Central America,México,Durango,2,6,4,1,Camping & Hiking,1
2015-02-08 14:18:00,2015-02-14 14:18:00,Standard Class,Central America,El Salvador,San Salvador,2,6,4,1,Camping & Hiking,1
2015-01-22 15:33:00,2015-01-27 15:33:00,Standard Class,Central America,Nicaragua,Managua,1,5,4,1,Fishing,1
2015-03-16 23:43:00,2015-03-20 23:43:00,Standard Class,Central America,México,Yucatán,3,4,4,0,Fishing,0
2015-04-09 14:13:00,2015-04-15 14:13:00,Standard Class,South America,Argentina,Buenos Aires,4,6,4,1,Camping & Hiking,1
2015-01-16 03:18:00,2015-01-20 03:18:00,Standard Class,South America,Perú,Lima (ciudad),1,4,4,0,Camping & Hiking,0
2015-05-11 08:55:00,2015-05-14 08:55:00,Standard Class,South America,Brasil,Minas Gerais,5,3,4,0,Camping & Hiking,0
2015-02-16 22:00:00,2015-02-22 22:00:00,Standard Class,South America,Brasil,Rio Grande do Sul,2,6,4,1,Camping & Hiking,1
2015-04-27 06:50:00,2015-04-30 06:50:00,Standard Class,South America,Brasil,Bahía,4,3,4,0,Camping & Hiking,0
2017-01-31 14:10:00,2017-02-04 14:10:00,Standard Class,Caribbean,Cuba,Villa Clara,1,4,4,0,Camping & Hiking,0
2017-03-06 15:31:00,2017-03-08 15:31:00,Standard Class,Caribbean,República Dominicana,Santo Domingo,3,2,4,0,Camping & Hiking,0
2015-01-21 07:19:00,2015-01-24 07:19:00,Standard Class,Caribbean,Barbados,San Miguel,1,3,4,0,Camping & Hiking,0
2015-01-16 00:30:00,2015-01-22 00:30:00,Standard Class,Caribbean,República Dominicana,Santo Domingo,1,6,4,1,Camping & Hiking,1
2015-02-20 14:17:00,2015-02-23 14:17:00,Standard Class,Caribbean,República Dominicana,Espaillat,2,3,4,0,Fishing,0
2017-05-31 16:27:00,2017-06-06 16:27:00,Standard Class,Central America,Guatemala,Guatemala,5,6,4,1,Camping & Hiking,1
2015-05-20 22:03:00,2015-05-22 22:03:00,Standard Class,Central America,México,Guanajuato,5,2,4,0,Camping & Hiking,0
2015-01-26 10:39:00,2015-01-31 10:39:00,Standard Class,Central America,Honduras,Cortés,1,5,4,1,Camping & Hiking,1
2015-01-10 19:46:00,2015-01-15 19:46:00,Standard Class,Central America,Honduras,Francisco Morazán,1,5,4,1,Camping & Hiking,1
2015-05-04 12:57:00,2015-05-09 12:57:00,Standard Class,Central America,El Salvador,San Salvador,5,5,4,1,Camping & Hiking,1
2017-02-11 12:35:00,2017-02-14 12:35:00,Standard Class,Central America,El Salvador,San Salvador,2,3,4,0,Camping & Hiking,0
2017-04-07 11:58:00,2017-04-11 11:58:00,Standard Class,Central America,México,Distrito Federal,4,4,4,0,Camping & Hiking,0
2017-03-14 23:13:00,2017-03-16 23:13:00,Standard Class,Central America,Honduras,Yoro,3,2,4,0,Camping & Hiking,0
2015-01-09 14:00:00,2015-01-14 14:00:00,Standard Class,Central America,Panamá,Panamá,1,5,4,1,Camping & Hiking,1
2017-02-19 19:55:00,2017-02-21 19:55:00,Standard Class,Central America,Guatemala,Guatemala,2,2,4,0,Camping & Hiking,0
2015-03-28 16:20:00,2015-04-02 16:20:00,Standard Class,Central America,México,Jalisco,3,5,4,1,Camping & Hiking,1
2015-02-04 04:51:00,2015-02-09 04:51:00,Standard Class,Central America,México,Querétaro,2,5,4,1,Fishing,1
2015-04-11 14:13:00,2015-04-14 14:13:00,Standard Class,Central America,México,Distrito Federal,4,3,4,0,Fishing,0
2015-02-04 13:57:00,2015-02-10 13:57:00,Standard Class,Central America,México,Guanajuato,2,6,4,1,Hunting & Shooting,1
2017-04-14 00:35:00,2017-04-20 00:35:00,Standard Class,South America,Brasil,Paraná,4,6,4,1,Camping & Hiking,1
2015-04-27 06:08:00,2015-05-03 06:08:00,Standard Class,South America,Brasil,Bahía,4,6,4,1,Camping & Hiking,1
2017-03-25 05:31:00,2017-03-30 05:31:00,Standard Class,South America,Brasil,São Paulo,3,5,4,1,Camping & Hiking,1
2015-05-29 11:21:00,2015-06-01 11:21:00,Standard Class,South America,Brasil,Bahía,5,3,4,0,Fishing,0
2017-06-03 14:52:00,2017-06-05 14:52:00,Standard Class,Caribbean,Cuba,Granma,6,2,4,0,Soccer,0
2015-04-11 08:58:00,2015-04-14 08:58:00,Standard Class,Central America,Guatemala,Guatemala,4,3,4,0,Lacrosse,0
2017-04-03 07:04:00,2017-04-09 07:04:00,Standard Class,Central America,El Salvador,San Salvador,4,6,4,1,Cardio Equipment,1
2017-02-05 13:59:00,2017-02-11 13:59:00,Standard Class,Central America,México,Nuevo León,2,6,4,1,Cardio Equipment,1
2017-05-28 22:35:00,2017-05-31 22:35:00,Standard Class,South America,Brasil,São Paulo,5,3,4,0,Cardio Equipment,0
